OTU_ID;Kingdom;Phylum;Class;Order;Family;Genus
O5047;Bacteria;Proteobacteria;Alphaproteobacteria;Reyranellales;Reyranellaceae;Reyranella
O5048;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas
O5049;Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;UCG-002
O5050;Bacteria;Actinobacteriota;MB-A2-108;MB-A2-108;MB-A2-108;MB-A2-108
O5051;Bacteria;Gemmatimonadota;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;uncultured
O5052;Bacteria;Actinobacteriota;Acidimicrobiia;NA;NA;NA
O5053;Bacteria;Actinobacteriota;Acidimicrobiia;NA;NA;NA
O5054;Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;NA
O5055;Bacteria;Actinobacteriota;MB-A2-108;MB-A2-108;MB-A2-108;MB-A2-108
O5056;Bacteria;Actinobacteriota;Thermoleophilia;Gaiellales;uncultured;uncultured
O5057;Bacteria;Actinobacteriota;Thermoleophilia;Gaiellales;uncultured;uncultured
O5058;Bacteria;Actinobacteriota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Crossiella
O5059;Bacteria;Actinobacteriota;Thermoleophilia;Gaiellales;uncultured;uncultured
O5060;Bacteria;Actinobacteriota;MB-A2-108;MB-A2-108;MB-A2-108;MB-A2-108
O5061;Bacteria;Actinobacteriota;MB-A2-108;MB-A2-108;MB-A2-108;MB-A2-108
O5062;Bacteria;Actinobacteriota;MB-A2-108;MB-A2-108;MB-A2-108;MB-A2-108
O5063;Bacteria;Actinobacteriota;MB-A2-108;MB-A2-108;MB-A2-108;MB-A2-108
O5064;Bacteria;Acidobacteriota;Acidobacteriae;Acidobacteriales;uncultured;uncultured
O5065;Bacteria;Desulfobacterota;Desulfuromonadia;Geobacterales;Geobacteraceae;Geotalea
O5066;Bacteria;Desulfobacterota;Desulfuromonadia;Geobacterales;Geobacteraceae;NA
O5067;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Nitrosomonadaceae;966-1
O5068;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Nitrosomonadaceae;MND1
O5069;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Nitrosomonadaceae;MND1
O5070;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella
O5071;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella
O5072;Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Faecalibacterium
O5073;Bacteria;NA;NA;NA;NA;NA
O5074;Unassigned;NA;NA;NA;NA;NA
O5075;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;NA
O5076;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;Mitochondria
O5077;Unassigned;NA;NA;NA;NA;NA
O5078;Unassigned;NA;NA;NA;NA;NA
O5079;Unassigned;NA;NA;NA;NA;NA
O5080;Bacteria;Actinobacteriota;Actinobacteria;0319-7L14;0319-7L14;0319-7L14
O5081;Bacteria;Actinobacteriota;Actinobacteria;0319-7L14;0319-7L14;0319-7L14
O5082;Bacteria;Firmicutes;Bacilli;Staphylococcales;Gemellaceae;Gemella
O5083;Bacteria;Actinobacteriota;MB-A2-108;MB-A2-108;MB-A2-108;MB-A2-108
O5084;Bacteria;Actinobacteriota;Actinobacteria;0319-7L14;0319-7L14;0319-7L14
O5085;Bacteria;Actinobacteriota;Actinobacteria;0319-7L14;0319-7L14;0319-7L14
O5086;Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelatoclostridiaceae;Catenibacterium
O5087;Bacteria;NA;NA;NA;NA;NA
O5088;Bacteria;Actinobacteriota;Rubrobacteria;Rubrobacterales;Rubrobacteriaceae;Rubrobacter
O5089;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;Muribaculaceae
O5090;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;Muribaculaceae
O5091;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Paraprevotella
O5092;Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnoclostridium
O5093;Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;NA
O5094;Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;NA
O5095;Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;NA
O5096;Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;NA
O5097;Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;NA
O5098;Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Rothia
O5099;Bacteria;Actinobacteriota;Thermoleophilia;Gaiellales;uncultured;uncultured
O5100;Bacteria;Actinobacteriota;Actinobacteria;Actinomycetales;Actinomycetaceae;Actinomyces
O5101;Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Corynebacteriaceae;NA
O5102;Bacteria;Actinobacteriota;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium
O5103;Bacteria;Actinobacteriota;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium
O5104;Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Faecalibacterium
O5105;Bacteria;Firmicutes;Clostridia;Oscillospirales;[Eubacterium]_coprostanoligenes_group;[Eubacterium]_coprostanoligenes_group
O5106;Bacteria;Firmicutes;Clostridia;Oscillospirales;[Eubacterium]_coprostanoligenes_group;[Eubacterium]_coprostanoligenes_group
O5107;Bacteria;Firmicutes;Clostridia;Oscillospirales;[Eubacterium]_coprostanoligenes_group;[Eubacterium]_coprostanoligenes_group
O5108;Bacteria;Firmicutes;Clostridia;Oscillospirales;[Eubacterium]_coprostanoligenes_group;[Eubacterium]_coprostanoligenes_group
O5109;Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Blautia
O5110;Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Anaerostipes
O5111;Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Anaerostipes
O5112;Bacteria;Actinobacteriota;Actinobacteria;0319-7L14;0319-7L14;0319-7L14
O5113;Bacteria;Proteobacteria;Alphaproteobacteria;NA;NA;NA
O5114;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;uncultured
O5115;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;uncultured
O5116;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;NA;NA
O5117;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;Muribaculaceae
O5118;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;Muribaculaceae
O5119;Bacteria;Actinobacteriota;Thermoleophilia;Gaiellales;uncultured;uncultured
O5120;Bacteria;Acidobacteriota;Acidobacteriae;Solibacterales;Solibacteraceae;Candidatus_Solibacter
O5121;Bacteria;Acidobacteriota;Acidobacteriae;Solibacterales;Solibacteraceae;Candidatus_Solibacter
O5122;Bacteria;Acidobacteriota;Acidobacteriae;Bryobacterales;Bryobacteraceae;Bryobacter
O5123;Bacteria;Acidobacteriota;Acidobacteriae;Bryobacterales;Bryobacteraceae;Bryobacter
O5124;Bacteria;Acidobacteriota;Acidobacteriae;Bryobacterales;Bryobacteraceae;Bryobacter
O5125;Bacteria;Acidobacteriota;Acidobacteriae;Bryobacterales;Bryobacteraceae;Bryobacter
O5126;Bacteria;Actinobacteriota;Thermoleophilia;Gaiellales;uncultured;uncultured
O5127;Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Anaerostipes
O5128;Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;NA
O5129;Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;NA
O5130;Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales;67-14;67-14
O5131;Bacteria;Gemmatimonadota;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;uncultured
O5132;Bacteria;Gemmatimonadota;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;NA
O5133;Bacteria;Gemmatimonadota;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;uncultured
O5134;Bacteria;Actinobacteriota;Acidimicrobiia;uncultured;uncultured;uncultured
O5135;Bacteria;Actinobacteriota;Acidimicrobiia;uncultured;uncultured;uncultured
O5136;Bacteria;Actinobacteriota;Acidimicrobiia;uncultured;uncultured;uncultured
O5137;Bacteria;Myxococcota;Polyangia;Polyangiales;BIrii41;BIrii41
O5138;Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella
O5139;Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella
O5140;Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella
O5141;Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella
O5142;Bacteria;Acidobacteriota;Acidobacteriae;Bryobacterales;Bryobacteraceae;Bryobacter
O5143;Bacteria;NA;NA;NA;NA;NA
O5144;Bacteria;NA;NA;NA;NA;NA
O5145;Bacteria;Methylomirabilota;Methylomirabilia;Rokubacteriales;Rokubacteriales;Rokubacteriales
O5146;Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Faecalibacterium
O5147;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Ralstonia
O5148;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;NA
O5149;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Nitrosomonadaceae;MND1
O5150;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;SC-I-84;SC-I-84
O5151;Bacteria;Gemmatimonadota;S0134_terrestrial_group;S0134_terrestrial_group;S0134_terrestrial_group;S0134_terrestrial_group
O5152;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus
O5153;Bacteria;NA;NA;NA;NA;NA
O5154;Bacteria;Actinobacteriota;Actinobacteria;0319-7L14;0319-7L14;0319-7L14
O5155;Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;NA
O5156;Unassigned;NA;NA;NA;NA;NA
O5157;Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Spirochaetaceae;Treponema
O5158;Unassigned;NA;NA;NA;NA;NA
O5159;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;NA;NA
O5160;Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;[Eubacterium]_ventriosum_group
O5161;Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Ruminococcus
O5162;Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus
O5163;Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus
O5164;Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus
O5165;Bacteria;Actinobacteriota;Actinobacteria;0319-7L14;0319-7L14;0319-7L14
O5166;Bacteria;Actinobacteriota;Actinobacteria;0319-7L14;0319-7L14;0319-7L14
O5167;Bacteria;Actinobacteriota;Actinobacteria;0319-7L14;0319-7L14;0319-7L14
O5168;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;Mitochondria
O5169;Bacteria;Actinobacteriota;Rubrobacteria;Rubrobacterales;Rubrobacteriaceae;Rubrobacter
O5170;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Rikenellaceae_RC9_gut_group
O5171;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae;Chryseobacterium
O5172;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
O5173;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
O5174;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
O5175;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotellaceae_Ga6A1_group
O5176;Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella
O5177;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;Muribaculaceae
O5178;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
O5179;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;Muribaculaceae
O5180;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;Muribaculaceae
O5181;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;NA;NA
O5182;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;NA;NA
O5183;Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Anaerostipes
O5184;Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;NA
O5185;Bacteria;Actinobacteriota;Acidimicrobiia;IMCC26256;IMCC26256;IMCC26256
O5186;Bacteria;Actinobacteriota;NA;NA;NA;NA
O5187;Bacteria;Actinobacteriota;Actinobacteria;NA;NA;NA
O5188;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;NA
O5189;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;NA
O5190;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;NA
O5191;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;NA
O5192;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella
O5193;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella
O5194;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella
O5195;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella
O5196;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella
O5197;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella
O5198;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;NA
O5199;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;NA
O5200;Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;NA
O5201;Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;[Eubacterium]_hallii_group
O5202;Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;NA
O5203;Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;NA
O5204;Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;NA
O5205;Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;NA
O5206;Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;NA
O5207;Bacteria;NA;NA;NA;NA;NA
O5208;Bacteria;NA;NA;NA;NA;NA
O5209;Bacteria;NA;NA;NA;NA;NA
O5210;Bacteria;Actinobacteriota;Actinobacteria;Streptosporangiales;Nocardiopsaceae;Streptomonospora
O5211;Bacteria;Actinobacteriota;Actinobacteria;Streptosporangiales;Thermomonosporaceae;NA
O5212;Bacteria;Actinobacteriota;Actinobacteria;Kineosporiales;Kineosporiaceae;Quadrisphaera
O5213;Bacteria;Firmicutes;Clostridia;NA;NA;NA
O5214;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;NA
O5215;Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Ruminococcaceae
O5216;Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Ruminococcaceae
O5217;Bacteria;Proteobacteria;Gammaproteobacteria;Steroidobacterales;Steroidobacteraceae;Steroidobacter
O5218;Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;Flavonifractor
O5219;Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales;67-14;67-14
O5220;Bacteria;Gemmatimonadota;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;uncultured
O5221;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methyloligellaceae;NA
O5222;Bacteria;Actinobacteriota;Thermoleophilia;Gaiellales;uncultured;uncultured
O5223;Bacteria;Actinobacteriota;Thermoleophilia;Gaiellales;uncultured;uncultured
O5224;Bacteria;Actinobacteriota;Thermoleophilia;Gaiellales;uncultured;uncultured
O5225;Bacteria;Actinobacteriota;Thermoleophilia;Gaiellales;uncultured;uncultured
O5226;Bacteria;Actinobacteriota;Thermoleophilia;Gaiellales;uncultured;uncultured
O5227;Bacteria;Gemmatimonadota;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;uncultured
O5228;Bacteria;Gemmatimonadota;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;uncultured
O5229;Bacteria;Gemmatimonadota;Longimicrobia;Longimicrobiales;Longimicrobiaceae;NA
O5230;Bacteria;Gemmatimonadota;Longimicrobia;Longimicrobiales;Longimicrobiaceae;NA
O5231;Bacteria;Gemmatimonadota;Longimicrobia;Longimicrobiales;Longimicrobiaceae;YC-ZSS-LKJ147
O5232;Bacteria;Gemmatimonadota;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;uncultured
O5233;Bacteria;Actinobacteriota;Thermoleophilia;Gaiellales;uncultured;uncultured
O5234;Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella
O5235;Bacteria;Actinobacteriota;MB-A2-108;MB-A2-108;MB-A2-108;MB-A2-108
O5236;Bacteria;Actinobacteriota;MB-A2-108;MB-A2-108;MB-A2-108;MB-A2-108
O5237;Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Longispora
O5238;Bacteria;Actinobacteriota;NA;NA;NA;NA
O5239;Bacteria;Desulfobacterota;Desulfuromonadia;Geobacterales;Geobacteraceae;Citrifermentans
O5240;Bacteria;Desulfobacterota;Desulfuromonadia;Geobacterales;Geobacteraceae;Citrifermentans
O5241;Bacteria;Acidobacteriota;Acidobacteriae;Acidobacteriales;uncultured;uncultured
O5242;Bacteria;Acidobacteriota;Acidobacteriae;Acidobacteriales;uncultured;uncultured
O5243;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;TRA3-20;TRA3-20
O5244;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;TRA3-20;TRA3-20
O5245;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;TRA3-20;TRA3-20
O5246;Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;CAG-352
O5247;Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;CAG-352
O5248;Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;NA
O5249;Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Ruminococcus
O5250;Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;NA
O5251;Bacteria;Actinobacteriota;MB-A2-108;MB-A2-108;MB-A2-108;MB-A2-108
O5252;Unassigned;NA;NA;NA;NA;NA
O5253;Unassigned;NA;NA;NA;NA;NA
O5254;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;Mitochondria
O5255;Unassigned;NA;NA;NA;NA;NA
O5256;Unassigned;NA;NA;NA;NA;NA
O5257;Unassigned;NA;NA;NA;NA;NA
O5258;Bacteria;NA;NA;NA;NA;NA
O5259;Unassigned;NA;NA;NA;NA;NA
O5260;Unassigned;NA;NA;NA;NA;NA
O5261;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus
O5262;Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus
O5263;Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus
O5264;Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus
O5265;Bacteria;Actinobacteriota;Actinobacteria;0319-7L14;0319-7L14;0319-7L14
O5266;Bacteria;Actinobacteriota;Actinobacteria;0319-7L14;0319-7L14;0319-7L14
O5267;Bacteria;Actinobacteriota;Actinobacteria;0319-7L14;0319-7L14;0319-7L14
O5268;Bacteria;Actinobacteriota;Actinobacteria;0319-7L14;0319-7L14;0319-7L14
O5269;Bacteria;Actinobacteriota;Actinobacteria;0319-7L14;0319-7L14;0319-7L14
O5270;Bacteria;Actinobacteriota;Thermoleophilia;Gaiellales;Gaiellaceae;Gaiella
O5271;Bacteria;Actinobacteriota;Thermoleophilia;Gaiellales;uncultured;uncultured
O5272;Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelatoclostridiaceae;Erysipelotrichaceae_UCG-003
O5273;Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelatoclostridiaceae;Erysipelotrichaceae_UCG-003
O5274;Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelatoclostridiaceae;Erysipelotrichaceae_UCG-003
O5275;Bacteria;Actinobacteriota;Rubrobacteria;Rubrobacterales;Rubrobacteriaceae;Rubrobacter
O5276;Bacteria;Actinobacteriota;Rubrobacteria;Rubrobacterales;Rubrobacteriaceae;Rubrobacter
O5277;Bacteria;Actinobacteriota;Rubrobacteria;Rubrobacterales;Rubrobacteriaceae;Rubrobacter
O5278;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
O5279;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
O5280;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes
O5281;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
O5282;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
O5283;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella_9
O5284;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella_9
O5285;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella_9
O5286;Bacteria;Acidobacteriota;Subgroup_5;Subgroup_5;Subgroup_5;Subgroup_5
O5287;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella
O5288;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella
O5289;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella
O5290;Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;NA
O5291;Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;NA
O5292;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
O5293;Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;[Eubacterium]_hallii_group
O5294;Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Blautia
O5295;Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Faecalibacterium
O5296;Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Faecalibacterium
O5297;Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;NA
O5298;Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;NA
O5299;Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;[Ruminococcus]_torques_group
O5300;Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;[Ruminococcus]_torques_group
O5301;Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Faecalibacterium
O5302;Bacteria;Actinobacteriota;MB-A2-108;MB-A2-108;MB-A2-108;MB-A2-108
O5303;Bacteria;Actinobacteriota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Pseudonocardia
O5304;Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;NA
O5305;Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;NA
O5306;Bacteria;Firmicutes;Clostridia;Oscillospirales;Butyricicoccaceae;Butyricicoccus
O5307;Bacteria;Firmicutes;Clostridia;Oscillospirales;Butyricicoccaceae;Butyricicoccus
O5308;Bacteria;Actinobacteriota;Actinobacteria;Frankiales;Acidothermaceae;Acidothermus
O5309;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas
O5310;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Altererythrobacter
O5311;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Ellin6055
O5312;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;NA
O5313;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
O5314;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;uncultured
O5315;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter
O5316;Bacteria;Firmicutes;Clostridia;Oscillospirales;UCG-010;UCG-010
O5317;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;uncultured;uncultured
O5318;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;uncultured;uncultured
O5319;Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales;67-14;67-14
O5320;Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;NA
O5321;Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;NA
O5322;Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;Solirubrobacter
O5323;Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales;67-14;67-14
O5324;Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales;67-14;67-14
O5325;Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales;67-14;67-14
O5326;Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales;67-14;67-14
O5327;Bacteria;Actinobacteriota;Thermoleophilia;NA;NA;NA
O5328;Bacteria;Actinobacteriota;Thermoleophilia;NA;NA;NA
O5329;Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales;67-14;67-14
O5330;Bacteria;Actinobacteriota;Acidimicrobiia;NA;NA;NA
O5331;Bacteria;Actinobacteriota;Actinobacteria;0319-7L14;0319-7L14;0319-7L14
O5332;Bacteria;Actinobacteriota;Actinobacteria;0319-7L14;0319-7L14;0319-7L14
O5333;Bacteria;Actinobacteriota;Thermoleophilia;NA;NA;NA
